,FSRQ,DWJZ,LJJZ,SDATE,ACTUALSYI,NAVTYPE,JZZZL,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
0,2023-09-22,1.5628,1.5628,,,1,1.59,开放申购,开放赎回,,,,
1,2023-09-21,1.5384,1.5384,,,1,-0.84,开放申购,开放赎回,,,,
2,2023-09-20,1.5515,1.5515,,,1,-0.33,开放申购,开放赎回,,,,
3,2023-09-19,1.5567,1.5567,,,1,-0.15,开放申购,开放赎回,,,,
4,2023-09-18,1.5590,1.5590,,,1,0.43,开放申购,开放赎回,,,,
5,2023-09-15,1.5523,1.5523,,,1,-0.66,开放申购,开放赎回,,,,
6,2023-09-14,1.5626,1.5626,,,1,-0.02,开放申购,开放赎回,,,,
7,2023-09-13,1.5629,1.5629,,,1,-0.60,开放申购,开放赎回,,,,
8,2023-09-12,1.5724,1.5724,,,1,-0.18,开放申购,开放赎回,,,,
9,2023-09-11,1.5753,1.5753,,,1,0.74,开放申购,开放赎回,,,,
10,2023-09-08,1.5638,1.5638,,,1,-0.41,开放申购,开放赎回,,,,
11,2023-09-07,1.5702,1.5702,,,1,-1.29,开放申购,开放赎回,,,,
12,2023-09-06,1.5907,1.5907,,,1,-0.16,开放申购,开放赎回,,,,
13,2023-09-05,1.5933,1.5933,,,1,-0.71,开放申购,开放赎回,,,,
14,2023-09-04,1.6047,1.6047,,,1,1.35,开放申购,开放赎回,,,,
15,2023-09-01,1.5833,1.5833,,,1,0.67,开放申购,开放赎回,,,,
16,2023-08-31,1.5727,1.5727,,,1,-0.55,开放申购,开放赎回,,,,
17,2023-08-30,1.5814,1.5814,,,1,-0.16,开放申购,开放赎回,,,,
18,2023-08-29,1.5839,1.5839,,,1,0.83,开放申购,开放赎回,,,,
19,2023-08-28,1.5708,1.5708,,,1,1.15,开放申购,开放赎回,,,,
20,2023-08-25,1.5530,1.5530,,,1,-0.22,开放申购,开放赎回,,,,
21,2023-08-24,1.5564,1.5564,,,1,0.41,开放申购,开放赎回,,,,
22,2023-08-23,1.5500,1.5500,,,1,-1.41,开放申购,开放赎回,,,,
23,2023-08-22,1.5722,1.5722,,,1,0.69,开放申购,开放赎回,,,,
24,2023-08-21,1.5614,1.5614,,,1,-1.25,开放申购,开放赎回,,,,
25,2023-08-18,1.5811,1.5811,,,1,-1.01,开放申购,开放赎回,,,,
26,2023-08-17,1.5972,1.5972,,,1,0.25,开放申购,开放赎回,,,,
27,2023-08-16,1.5932,1.5932,,,1,-0.56,开放申购,开放赎回,,,,
28,2023-08-15,1.6022,1.6022,,,1,-0.06,开放申购,开放赎回,,,,
29,2023-08-14,1.6032,1.6032,,,1,-0.72,开放申购,开放赎回,,,,
30,2023-08-11,1.6148,1.6148,,,1,-1.98,开放申购,开放赎回,,,,
31,2023-08-10,1.6474,1.6474,,,1,0.29,开放申购,开放赎回,,,,
32,2023-08-09,1.6426,1.6426,,,1,-0.15,开放申购,开放赎回,,,,
33,2023-08-08,1.6451,1.6451,,,1,-0.24,开放申购,开放赎回,,,,
34,2023-08-07,1.6491,1.6491,,,1,-0.73,开放申购,开放赎回,,,,
35,2023-08-04,1.6612,1.6612,,,1,0.48,开放申购,开放赎回,,,,
36,2023-08-03,1.6533,1.6533,,,1,0.82,开放申购,开放赎回,,,,
37,2023-08-02,1.6398,1.6398,,,1,-0.67,开放申购,开放赎回,,,,
38,2023-08-01,1.6508,1.6508,,,1,-0.39,开放申购,开放赎回,,,,
39,2023-07-31,1.6572,1.6572,,,1,0.53,开放申购,开放赎回,,,,
40,2023-07-28,1.6485,1.6485,,,1,2.25,开放申购,开放赎回,,,,
41,2023-07-27,1.6122,1.6122,,,1,-0.15,开放申购,开放赎回,,,,
42,2023-07-26,1.6146,1.6146,,,1,-0.17,开放申购,开放赎回,,,,
43,2023-07-25,1.6174,1.6174,,,1,2.65,开放申购,开放赎回,,,,
44,2023-07-24,1.5756,1.5756,,,1,-0.37,开放申购,开放赎回,,,,
45,2023-07-21,1.5815,1.5815,,,1,0.09,开放申购,开放赎回,,,,
46,2023-07-20,1.5800,1.5800,,,1,-0.59,开放申购,开放赎回,,,,
47,2023-07-19,1.5893,1.5893,,,1,-0.10,开放申购,开放赎回,,,,
48,2023-07-18,1.5909,1.5909,,,1,-0.20,开放申购,开放赎回,,,,
49,2023-07-17,1.5941,1.5941,,,1,-0.57,开放申购,开放赎回,,,,
50,2023-07-14,1.6033,1.6033,,,1,0.06,开放申购,开放赎回,,,,
51,2023-07-13,1.6023,1.6023,,,1,1.46,开放申购,开放赎回,,,,
52,2023-07-12,1.5793,1.5793,,,1,-0.47,开放申购,开放赎回,,,,
53,2023-07-11,1.5867,1.5867,,,1,0.56,开放申购,开放赎回,,,,
54,2023-07-10,1.5778,1.5778,,,1,0.37,开放申购,开放赎回,,,,
55,2023-07-07,1.5720,1.5720,,,1,-0.28,开放申购,开放赎回,,,,
56,2023-07-06,1.5764,1.5764,,,1,-0.56,开放申购,开放赎回,,,,
57,2023-07-05,1.5853,1.5853,,,1,-0.65,开放申购,开放赎回,,,,
58,2023-07-04,1.5956,1.5956,,,1,0.06,开放申购,开放赎回,,,,
59,2023-07-03,1.5946,1.5946,,,1,1.27,开放申购,开放赎回,,,,
60,2023-06-30,1.5746,1.5746,,,1,0.60,开放申购,开放赎回,,,,
61,2023-06-29,1.5652,1.5652,,,1,-0.28,开放申购,开放赎回,,,,
62,2023-06-28,1.5696,1.5696,,,1,0.10,开放申购,开放赎回,,,,
63,2023-06-27,1.5680,1.5680,,,1,1.04,开放申购,开放赎回,,,,
64,2023-06-26,1.5519,1.5519,,,1,-1.24,开放申购,开放赎回,,,,
65,2023-06-21,1.5714,1.5714,,,1,-1.19,开放申购,开放赎回,,,,
66,2023-06-20,1.5904,1.5904,,,1,-0.25,开放申购,开放赎回,,,,
67,2023-06-19,1.5944,1.5944,,,1,-0.73,开放申购,开放赎回,,,,
68,2023-06-16,1.6061,1.6061,,,1,0.74,开放申购,开放赎回,,,,
69,2023-06-15,1.5943,1.5943,,,1,1.35,开放申购,开放赎回,,,,
70,2023-06-14,1.5731,1.5731,,,1,0.01,开放申购,开放赎回,,,,
71,2023-06-13,1.5729,1.5729,,,1,0.36,开放申购,开放赎回,,,,
72,2023-06-12,1.5673,1.5673,,,1,0.17,开放申购,开放赎回,,,,
73,2023-06-09,1.5647,1.5647,,,1,0.53,开放申购,开放赎回,,,,
74,2023-06-08,1.5564,1.5564,,,1,0.80,开放申购,开放赎回,,,,
75,2023-06-07,1.5441,1.5441,,,1,-0.35,开放申购,开放赎回,,,,
76,2023-06-06,1.5496,1.5496,,,1,-0.86,开放申购,开放赎回,,,,
77,2023-06-05,1.5630,1.5630,,,1,-0.48,开放申购,开放赎回,,,,
78,2023-06-02,1.5705,1.5705,,,1,1.35,开放申购,开放赎回,,,,
79,2023-06-01,1.5496,1.5496,,,1,0.08,开放申购,开放赎回,,,,
80,2023-05-31,1.5484,1.5484,,,1,-0.81,开放申购,开放赎回,,,,
81,2023-05-30,1.5611,1.5611,,,1,0.08,开放申购,开放赎回,,,,
82,2023-05-29,1.5599,1.5599,,,1,-0.38,开放申购,开放赎回,,,,
83,2023-05-26,1.5658,1.5658,,,1,0.07,开放申购,开放赎回,,,,
84,2023-05-25,1.5647,1.5647,,,1,-0.15,开放申购,开放赎回,,,,
85,2023-05-24,1.5671,1.5671,,,1,-1.27,开放申购,开放赎回,,,,
86,2023-05-23,1.5873,1.5873,,,1,-1.31,开放申购,开放赎回,,,,
87,2023-05-22,1.6084,1.6084,,,1,0.59,开放申购,开放赎回,,,,
88,2023-05-19,1.5990,1.5990,,,1,-0.27,开放申购,开放赎回,,,,
89,2023-05-18,1.6033,1.6033,,,1,-0.05,开放申购,开放赎回,,,,
90,2023-05-17,1.6041,1.6041,,,1,-0.43,开放申购,开放赎回,,,,
91,2023-05-16,1.6110,1.6110,,,1,-0.41,开放申购,开放赎回,,,,
92,2023-05-15,1.6177,1.6177,,,1,1.39,开放申购,开放赎回,,,,
93,2023-05-12,1.5956,1.5956,,,1,-1.22,开放申购,开放赎回,,,,
94,2023-05-11,1.6153,1.6153,,,1,-0.06,开放申购,开放赎回,,,,
95,2023-05-10,1.6163,1.6163,,,1,-0.62,开放申购,开放赎回,,,,
96,2023-05-09,1.6264,1.6264,,,1,-0.84,开放申购,开放赎回,,,,
97,2023-05-08,1.6402,1.6402,,,1,1.02,开放申购,开放赎回,,,,
98,2023-05-05,1.6236,1.6236,,,1,-0.27,开放申购,开放赎回,,,,
99,2023-05-04,1.6280,1.6280,,,1,0.15,开放申购,开放赎回,,,,
100,2023-04-28,1.6255,1.6255,,,1,0.94,开放申购,开放赎回,,,,
101,2023-04-27,1.6104,1.6104,,,1,0.70,开放申购,开放赎回,,,,
102,2023-04-26,1.5992,1.5992,,,1,0.14,开放申购,开放赎回,,,,
103,2023-04-25,1.5970,1.5970,,,1,-0.61,开放申购,开放赎回,,,,
104,2023-04-24,1.6068,1.6068,,,1,-1.07,开放申购,开放赎回,,,,
105,2023-04-21,1.6241,1.6241,,,1,-1.71,开放申购,开放赎回,,,,
106,2023-04-20,1.6524,1.6524,,,1,-0.33,开放申购,开放赎回,,,,
107,2023-04-19,1.6579,1.6579,,,1,-0.77,开放申购,开放赎回,,,,
108,2023-04-18,1.6707,1.6707,,,1,0.32,开放申购,开放赎回,,,,
109,2023-04-17,1.6654,1.6654,,,1,1.29,开放申购,开放赎回,,,,
110,2023-04-14,1.6442,1.6442,,,1,0.54,开放申购,开放赎回,,,,
111,2023-04-13,1.6353,1.6353,,,1,-0.50,开放申购,开放赎回,,,,
112,2023-04-12,1.6435,1.6435,,,1,-0.10,开放申购,开放赎回,,,,
113,2023-04-11,1.6452,1.6452,,,1,-0.13,开放申购,开放赎回,,,,
114,2023-04-10,1.6473,1.6473,,,1,-0.05,开放申购,开放赎回,,,,
115,2023-04-07,1.6482,1.6482,,,1,0.48,开放申购,开放赎回,,,,
116,2023-04-06,1.6403,1.6403,,,1,-0.16,开放申购,开放赎回,,,,
117,2023-04-04,1.6429,1.6429,,,1,0.32,开放申购,开放赎回,,,,
118,2023-04-03,1.6377,1.6377,,,1,0.54,开放申购,开放赎回,,,,
119,2023-03-31,1.6289,1.6289,,,1,0.31,开放申购,开放赎回,,,,
120,2023-03-30,1.6239,1.6239,,,1,0.70,开放申购,开放赎回,,,,
121,2023-03-29,1.6126,1.6126,,,1,0.04,开放申购,开放赎回,,,,
122,2023-03-28,1.6120,1.6120,,,1,-0.46,开放申购,开放赎回,,,,
123,2023-03-27,1.6195,1.6195,,,1,-0.44,开放申购,开放赎回,,,,
124,2023-03-24,1.6267,1.6267,,,1,-0.42,开放申购,开放赎回,,,,
125,2023-03-23,1.6335,1.6335,,,1,0.88,开放申购,开放赎回,,,,
126,2023-03-22,1.6192,1.6192,,,1,0.60,开放申购,开放赎回,,,,
127,2023-03-21,1.6095,1.6095,,,1,0.88,开放申购,开放赎回,,,,
128,2023-03-20,1.5954,1.5954,,,1,-0.38,开放申购,开放赎回,,,,
129,2023-03-17,1.6015,1.6015,,,1,0.62,开放申购,开放赎回,,,,
130,2023-03-16,1.5916,1.5916,,,1,-1.16,开放申购,开放赎回,,,,
131,2023-03-15,1.6103,1.6103,,,1,0.29,开放申购,开放赎回,,,,
132,2023-03-14,1.6056,1.6056,,,1,-0.55,开放申购,开放赎回,,,,
133,2023-03-13,1.6145,1.6145,,,1,0.96,开放申购,开放赎回,,,,
134,2023-03-10,1.5992,1.5992,,,1,-1.31,开放申购,开放赎回,,,,
135,2023-03-09,1.6204,1.6204,,,1,-0.13,开放申购,开放赎回,,,,
136,2023-03-08,1.6225,1.6225,,,1,-0.30,开放申购,开放赎回,,,,
137,2023-03-07,1.6274,1.6274,,,1,-1.25,开放申购,开放赎回,,,,
138,2023-03-06,1.6480,1.6480,,,1,-0.34,开放申购,开放赎回,,,,
139,2023-03-03,1.6536,1.6536,,,1,0.60,开放申购,开放赎回,,,,
140,2023-03-02,1.6438,1.6438,,,1,-0.19,开放申购,开放赎回,,,,
141,2023-03-01,1.6470,1.6470,,,1,1.19,开放申购,开放赎回,,,,
142,2023-02-28,1.6277,1.6277,,,1,0.56,开放申购,开放赎回,,,,
143,2023-02-27,1.6186,1.6186,,,1,-0.36,开放申购,开放赎回,,,,
144,2023-02-24,1.6245,1.6245,,,1,-0.91,开放申购,开放赎回,,,,
145,2023-02-23,1.6395,1.6395,,,1,-0.02,开放申购,开放赎回,,,,
146,2023-02-22,1.6399,1.6399,,,1,-0.80,开放申购,开放赎回,,,,
147,2023-02-21,1.6532,1.6532,,,1,0.21,开放申购,开放赎回,,,,
148,2023-02-20,1.6498,1.6498,,,1,2.28,开放申购,开放赎回,,,,
149,2023-02-17,1.6130,1.6130,,,1,-1.33,开放申购,开放赎回,,,,
150,2023-02-16,1.6347,1.6347,,,1,-0.64,开放申购,开放赎回,,,,
151,2023-02-15,1.6453,1.6453,,,1,-0.44,开放申购,开放赎回,,,,
152,2023-02-14,1.6526,1.6526,,,1,0.02,开放申购,开放赎回,,,,
153,2023-02-13,1.6522,1.6522,,,1,0.79,开放申购,开放赎回,,,,
154,2023-02-10,1.6393,1.6393,,,1,-0.50,开放申购,开放赎回,,,,
155,2023-02-09,1.6476,1.6476,,,1,1.28,开放申购,开放赎回,,,,
156,2023-02-08,1.6268,1.6268,,,1,-0.45,开放申购,开放赎回,,,,
157,2023-02-07,1.6342,1.6342,,,1,0.23,开放申购,开放赎回,,,,
158,2023-02-06,1.6304,1.6304,,,1,-1.13,开放申购,开放赎回,,,,
159,2023-02-03,1.6491,1.6491,,,1,-0.87,开放申购,开放赎回,,,,
160,2023-02-02,1.6636,1.6636,,,1,-0.37,开放申购,开放赎回,,,,
161,2023-02-01,1.6697,1.6697,,,1,0.82,开放申购,开放赎回,,,,
162,2023-01-31,1.6562,1.6562,,,1,-0.96,开放申购,开放赎回,,,,
163,2023-01-30,1.6722,1.6722,,,1,0.40,开放申购,开放赎回,,,,
164,2023-01-20,1.6656,1.6656,,,1,0.63,开放申购,开放赎回,,,,
165,2023-01-19,1.6551,1.6551,,,1,0.53,开放申购,开放赎回,,,,
166,2023-01-18,1.6463,1.6463,,,1,-0.07,开放申购,开放赎回,,,,
167,2023-01-17,1.6474,1.6474,,,1,-0.07,开放申购,开放赎回,,,,
168,2023-01-16,1.6485,1.6485,,,1,1.19,开放申购,开放赎回,,,,
169,2023-01-13,1.6291,1.6291,,,1,1.11,开放申购,开放赎回,,,,
170,2023-01-12,1.6112,1.6112,,,1,0.29,开放申购,开放赎回,,,,
171,2023-01-11,1.6065,1.6065,,,1,-0.08,开放申购,开放赎回,,,,
172,2023-01-10,1.6078,1.6078,,,1,0.06,开放申购,开放赎回,,,,
173,2023-01-09,1.6069,1.6069,,,1,0.82,开放申购,开放赎回,,,,
174,2023-01-06,1.5938,1.5938,,,1,0.35,开放申购,开放赎回,,,,
175,2023-01-05,1.5883,1.5883,,,1,1.72,开放申购,开放赎回,,,,
176,2023-01-04,1.5614,1.5614,,,1,-0.01,开放申购,开放赎回,,,,
177,2023-01-03,1.5615,1.5615,,,1,0.46,开放申购,开放赎回,,,,
178,2022-12-31,1.5543,1.5543,,,0,,开放申购,开放赎回,,,,
179,2022-12-30,1.5543,1.5543,,,1,0.37,开放申购,开放赎回,,,,
180,2022-12-29,1.5485,1.5485,,,1,-0.41,开放申购,开放赎回,,,,
181,2022-12-28,1.5548,1.5548,,,1,-0.33,开放申购,开放赎回,,,,
182,2022-12-27,1.5600,1.5600,,,1,1.17,开放申购,开放赎回,,,,
183,2022-12-26,1.5420,1.5420,,,1,0.38,开放申购,开放赎回,,,,
184,2022-12-23,1.5361,1.5361,,,1,-0.17,开放申购,开放赎回,,,,
185,2022-12-22,1.5387,1.5387,,,1,-0.15,开放申购,开放赎回,,,,
186,2022-12-21,1.5410,1.5410,,,1,-0.01,开放申购,开放赎回,,,,
187,2022-12-20,1.5412,1.5412,,,1,-1.45,开放申购,开放赎回,,,,
188,2022-12-19,1.5638,1.5638,,,1,-1.47,开放申购,开放赎回,,,,
189,2022-12-16,1.5872,1.5872,,,1,0.01,开放申购,开放赎回,,,,
190,2022-12-15,1.5870,1.5870,,,1,-0.03,开放申购,开放赎回,,,,
191,2022-12-14,1.5875,1.5875,,,1,0.20,开放申购,开放赎回,,,,
192,2022-12-13,1.5844,1.5844,,,1,-0.28,开放申购,开放赎回,,,,
193,2022-12-12,1.5889,1.5889,,,1,-1.13,开放申购,开放赎回,,,,
194,2022-12-09,1.6071,1.6071,,,1,0.94,开放申购,开放赎回,,,,
195,2022-12-08,1.5921,1.5921,,,1,0.09,开放申购,开放赎回,,,,
196,2022-12-07,1.5907,1.5907,,,1,-0.18,开放申购,开放赎回,,,,
197,2022-12-06,1.5936,1.5936,,,1,0.45,开放申购,开放赎回,,,,
198,2022-12-05,1.5864,1.5864,,,1,1.82,开放申购,开放赎回,,,,
199,2022-12-02,1.5580,1.5580,,,1,-0.56,开放申购,开放赎回,,,,
200,2022-12-01,1.5668,1.5668,,,1,0.92,开放申购,开放赎回,,,,
201,2022-11-30,1.5525,1.5525,,,1,0.12,开放申购,开放赎回,,,,
202,2022-11-29,1.5506,1.5506,,,1,2.82,开放申购,开放赎回,,,,
203,2022-11-28,1.5081,1.5081,,,1,-1.09,开放申购,开放赎回,,,,
204,2022-11-25,1.5247,1.5247,,,1,0.52,开放申购,开放赎回,,,,
205,2022-11-24,1.5168,1.5168,,,1,-0.34,开放申购,开放赎回,,,,
206,2022-11-23,1.5220,1.5220,,,1,0.16,开放申购,开放赎回,,,,
207,2022-11-22,1.5196,1.5196,,,1,0.13,开放申购,开放赎回,,,,
208,2022-11-21,1.5176,1.5176,,,1,-0.71,开放申购,开放赎回,,,,
209,2022-11-18,1.5285,1.5285,,,1,-0.37,开放申购,开放赎回,,,,
210,2022-11-17,1.5341,1.5341,,,1,-0.46,开放申购,开放赎回,,,,
211,2022-11-16,1.5412,1.5412,,,1,-0.81,开放申购,开放赎回,,,,
212,2022-11-15,1.5538,1.5538,,,1,1.69,开放申购,开放赎回,,,,
213,2022-11-14,1.5280,1.5280,,,1,0.12,开放申购,开放赎回,,,,
214,2022-11-11,1.5261,1.5261,,,1,2.54,开放申购,开放赎回,,,,
215,2022-11-10,1.4883,1.4883,,,1,-0.68,开放申购,开放赎回,,,,
216,2022-11-09,1.4985,1.4985,,,1,-0.88,开放申购,开放赎回,,,,
217,2022-11-08,1.5118,1.5118,,,1,-0.67,开放申购,开放赎回,,,,
218,2022-11-07,1.5220,1.5220,,,1,0.28,开放申购,开放赎回,,,,
219,2022-11-04,1.5178,1.5178,,,1,2.99,开放申购,开放赎回,,,,
220,2022-11-03,1.4737,1.4737,,,1,-0.71,开放申购,开放赎回,,,,
221,2022-11-02,1.4842,1.4842,,,1,1.12,开放申购,开放赎回,,,,
222,2022-11-01,1.4677,1.4677,,,1,3.02,开放申购,开放赎回,,,,
223,2022-10-31,1.4247,1.4247,,,1,-0.92,开放申购,开放赎回,,,,
224,2022-10-28,1.4379,1.4379,,,1,-2.34,开放申购,开放赎回,,,,
225,2022-10-27,1.4724,1.4724,,,1,-0.50,开放申购,开放赎回,,,,
226,2022-10-26,1.4798,1.4798,,,1,0.80,开放申购,开放赎回,,,,
227,2022-10-25,1.4680,1.4680,,,1,-0.15,开放申购,开放赎回,,,,
228,2022-10-24,1.4702,1.4702,,,1,-2.66,开放申购,开放赎回,,,,
229,2022-10-21,1.5104,1.5104,,,1,-0.30,开放申购,开放赎回,,,,
230,2022-10-20,1.5150,1.5150,,,1,-0.48,开放申购,开放赎回,,,,
231,2022-10-19,1.5223,1.5223,,,1,-1.41,开放申购,开放赎回,,,,
232,2022-10-18,1.5440,1.5440,,,1,-0.23,开放申购,开放赎回,,,,
233,2022-10-17,1.5475,1.5475,,,1,-0.12,开放申购,开放赎回,,,,
234,2022-10-14,1.5493,1.5493,,,1,2.14,开放申购,开放赎回,,,,
235,2022-10-13,1.5168,1.5168,,,1,-0.80,开放申购,开放赎回,,,,
236,2022-10-12,1.5290,1.5290,,,1,1.31,开放申购,开放赎回,,,,
237,2022-10-11,1.5093,1.5093,,,1,0.09,开放申购,开放赎回,,,,
238,2022-10-10,1.5079,1.5079,,,1,-1.93,开放申购,开放赎回,,,,
239,2022-09-30,1.5376,1.5376,,,1,-0.61,开放申购,开放赎回,,,,
240,2022-09-29,1.5470,1.5470,,,1,0.05,开放申购,开放赎回,,,,
241,2022-09-28,1.5463,1.5463,,,1,-1.45,开放申购,开放赎回,,,,
242,2022-09-27,1.5690,1.5690,,,1,1.25,开放申购,开放赎回,,,,
243,2022-09-26,1.5497,1.5497,,,1,-0.74,开放申购,开放赎回,,,,
244,2022-09-23,1.5612,1.5612,,,1,-0.23,开放申购,开放赎回,,,,
245,2022-09-22,1.5648,1.5648,,,1,-0.75,开放申购,开放赎回,,,,
246,2022-09-21,1.5767,1.5767,,,1,-0.46,开放申购,开放赎回,,,,
247,2022-09-20,1.5840,1.5840,,,1,0.22,开放申购,开放赎回,,,,
248,2022-09-19,1.5805,1.5805,,,1,-0.11,开放申购,开放赎回,,,,
249,2022-09-16,1.5823,1.5823,,,1,-2.16,开放申购,开放赎回,,,,
250,2022-09-15,1.6172,1.6172,,,1,-0.88,开放申购,开放赎回,,,,
251,2022-09-14,1.6316,1.6316,,,1,-1.09,开放申购,开放赎回,,,,
252,2022-09-13,1.6495,1.6495,,,1,0.22,开放申购,开放赎回,,,,
253,2022-09-09,1.6458,1.6458,,,1,1.09,开放申购,开放赎回,,,,
254,2022-09-08,1.6281,1.6281,,,1,-0.40,开放申购,开放赎回,,,,
255,2022-09-07,1.6347,1.6347,,,1,0.21,开放申购,开放赎回,,,,
256,2022-09-06,1.6312,1.6312,,,1,0.87,开放申购,开放赎回,,,,
257,2022-09-05,1.6172,1.6172,,,1,-0.16,开放申购,开放赎回,,,,
258,2022-09-02,1.6198,1.6198,,,1,-0.55,开放申购,开放赎回,,,,
259,2022-09-01,1.6288,1.6288,,,1,-0.77,开放申购,开放赎回,,,,
260,2022-08-31,1.6415,1.6415,,,1,-0.08,开放申购,开放赎回,,,,
261,2022-08-30,1.6428,1.6428,,,1,-0.27,开放申购,开放赎回,,,,
262,2022-08-29,1.6473,1.6473,,,1,-0.30,开放申购,开放赎回,,,,
263,2022-08-26,1.6523,1.6523,,,1,-0.16,开放申购,开放赎回,,,,
264,2022-08-25,1.6550,1.6550,,,1,0.90,开放申购,开放赎回,,,,
265,2022-08-24,1.6403,1.6403,,,1,-1.69,开放申购,开放赎回,,,,
266,2022-08-23,1.6685,1.6685,,,1,-0.50,开放申购,开放赎回,,,,
267,2022-08-22,1.6769,1.6769,,,1,0.84,开放申购,开放赎回,,,,
268,2022-08-19,1.6630,1.6630,,,1,-0.55,开放申购,开放赎回,,,,
269,2022-08-18,1.6722,1.6722,,,1,-0.67,开放申购,开放赎回,,,,
270,2022-08-17,1.6835,1.6835,,,1,0.81,开放申购,开放赎回,,,,
271,2022-08-16,1.6699,1.6699,,,1,-0.17,开放申购,开放赎回,,,,
272,2022-08-15,1.6728,1.6728,,,1,0.01,开放申购,开放赎回,,,,
273,2022-08-12,1.6727,1.6727,,,1,0.13,开放申购,开放赎回,,,,
274,2022-08-11,1.6706,1.6706,,,1,1.74,开放申购,开放赎回,,,,
275,2022-08-10,1.6421,1.6421,,,1,-1.06,开放申购,开放赎回,,,,
276,2022-08-09,1.6597,1.6597,,,1,0.27,开放申购,开放赎回,,,,
277,2022-08-08,1.6552,1.6552,,,1,-0.01,开放申购,开放赎回,,,,
278,2022-08-05,1.6553,1.6553,,,1,1.41,开放申购,开放赎回,,,,
279,2022-08-04,1.6323,1.6323,,,1,0.79,开放申购,开放赎回,,,,
280,2022-08-03,1.6195,1.6195,,,1,-0.71,开放申购,开放赎回,,,,
281,2022-08-02,1.6310,1.6310,,,1,-1.81,开放申购,开放赎回,,,,
282,2022-08-01,1.6611,1.6611,,,1,0.44,开放申购,开放赎回,,,,
283,2022-07-29,1.6538,1.6538,,,1,-1.26,开放申购,开放赎回,,,,
284,2022-07-28,1.6749,1.6749,,,1,-0.05,开放申购,开放赎回,,,,
285,2022-07-27,1.6757,1.6757,,,1,-0.45,开放申购,开放赎回,,,,
286,2022-07-26,1.6832,1.6832,,,1,0.88,开放申购,开放赎回,,,,
287,2022-07-25,1.6685,1.6685,,,1,-0.57,开放申购,开放赎回,,,,
288,2022-07-22,1.6781,1.6781,,,1,-0.02,开放申购,开放赎回,,,,
289,2022-07-21,1.6784,1.6784,,,1,-1.08,开放申购,开放赎回,,,,
290,2022-07-20,1.6967,1.6967,,,1,0.38,开放申购,开放赎回,,,,
291,2022-07-19,1.6903,1.6903,,,1,-0.34,开放申购,开放赎回,,,,
292,2022-07-18,1.6961,1.6961,,,1,0.82,开放申购,开放赎回,,,,
293,2022-07-15,1.6823,1.6823,,,1,-1.32,开放申购,开放赎回,,,,
294,2022-07-14,1.7048,1.7048,,,1,-0.09,开放申购,开放赎回,,,,
295,2022-07-13,1.7063,1.7063,,,1,0.06,开放申购,开放赎回,,,,
296,2022-07-12,1.7053,1.7053,,,1,-0.85,开放申购,开放赎回,,,,
297,2022-07-11,1.7199,1.7199,,,1,-1.64,开放申购,开放赎回,,,,
298,2022-07-08,1.7486,1.7486,,,1,-0.33,开放申购,开放赎回,,,,
299,2022-07-07,1.7544,1.7544,,,1,0.33,开放申购,开放赎回,,,,
300,2022-07-06,1.7486,1.7486,,,1,-1.23,开放申购,开放赎回,,,,
301,2022-07-05,1.7703,1.7703,,,1,0.26,开放申购,开放赎回,,,,
302,2022-07-04,1.7657,1.7657,,,1,0.64,开放申购,开放赎回,,,,
303,2022-07-01,1.7544,1.7544,,,1,-0.27,开放申购,开放赎回,,,,
304,2022-06-30,1.7591,1.7591,,,1,1.32,开放申购,开放赎回,,,,
305,2022-06-29,1.7361,1.7361,,,1,-1.17,开放申购,开放赎回,,,,
306,2022-06-28,1.7566,1.7566,,,1,1.18,开放申购,开放赎回,,,,
307,2022-06-27,1.7361,1.7361,,,1,1.14,开放申购,开放赎回,,,,
308,2022-06-24,1.7166,1.7166,,,1,1.10,开放申购,开放赎回,,,,
309,2022-06-23,1.6980,1.6980,,,1,1.59,开放申购,开放赎回,,,,
310,2022-06-22,1.6715,1.6715,,,1,-1.29,开放申购,开放赎回,,,,
311,2022-06-21,1.6933,1.6933,,,1,-0.08,开放申购,开放赎回,,,,
312,2022-06-20,1.6947,1.6947,,,1,0.23,开放申购,开放赎回,,,,
313,2022-06-17,1.6908,1.6908,,,1,1.22,开放申购,开放赎回,,,,
314,2022-06-16,1.6704,1.6704,,,1,-0.60,开放申购,开放赎回,,,,
315,2022-06-15,1.6804,1.6804,,,1,0.87,开放申购,开放赎回,,,,
316,2022-06-14,1.6659,1.6659,,,1,0.78,开放申购,开放赎回,,,,
317,2022-06-13,1.6530,1.6530,,,1,-1.20,开放申购,开放赎回,,,,
318,2022-06-10,1.6731,1.6731,,,1,1.54,开放申购,开放赎回,,,,
319,2022-06-09,1.6477,1.6477,,,1,-0.81,开放申购,开放赎回,,,,
320,2022-06-08,1.6611,1.6611,,,1,0.99,开放申购,开放赎回,,,,
321,2022-06-07,1.6448,1.6448,,,1,0.40,开放申购,开放赎回,,,,
322,2022-06-06,1.6382,1.6382,,,1,1.63,开放申购,开放赎回,,,,
323,2022-06-02,1.6120,1.6120,,,1,0.12,开放申购,开放赎回,,,,
324,2022-06-01,1.6101,1.6101,,,1,-0.13,开放申购,开放赎回,,,,
325,2022-05-31,1.6122,1.6122,,,1,1.38,开放申购,开放赎回,,,,
326,2022-05-30,1.5902,1.5902,,,1,0.68,开放申购,开放赎回,,,,
